CUSTOMER_NUMBER,PRIMARY_GROUP_NUMBER,FREQUENT_ORDER_TYPE,FIRST_DELIVERY_DATE,ON_BOARDING_DATE,COLD_DRINK_CHANNEL,TRADE_CHANNEL,SUB_TRADE_CHANNEL,LOCAL_MARKET_PARTNER,CO2_CUSTOMER,ZIP_CODE
600068141,,SALES REP,5/22/2018,1/29/2015,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,2020
501026900,,SALES REP,2/10/2020,12/3/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1430
500577954,,OTHER,5/3/2018,4/9/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66617
500267488,,SALES REP,4/30/2018,1/21/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,41636
501178289,,SALES REP,2/5/2021,2/3/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21771
501439865,,SALES REP,10/21/2022,10/6/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,2722
501657323,,SALES REP,6/20/2024,5/17/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67862
501571876,1647,SALES REP,11/16/2023,10/13/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41094
500822244,,SALES REP,11/29/2018,11/20/2018,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,2576
501493149,,SALES REP,3/5/2024,2/27/2023,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,21643
500265403,,OTHER,5/16/2018,12/22/2015,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,71073
600061752,,SALES REP,5/1/2018,12/31/2013,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,FALSE,42050
600074989,,SALES REP,6/7/2018,2/8/2000,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,71073
500943383,1399,SALES REP,8/13/2019,5/28/2019,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,TRUE,42050
501476169,,SALES REP,2/3/2023,1/4/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,41174
600261249,7362,SALES REP,8/31/2016,2/16/2016,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,40831
500849121,,SALES REP,2/8/2019,1/23/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66626
501475236,,SALES REP,1/18/2023,12/29/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21013
600260709,437,OTHER,8/17/2016,10/20/2015,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2081
501523889,,SALES REP,6/22/2023,5/31/2023,EVENT,RECREATION,OTHER RECREATION,TRUE,TRUE,2108
600262647,8170,SALES REP,8/3/2016,1/26/1995,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,FALSE,TRUE,66431
600252176,7095,SALES REP,8/2/2016,12/2/2004,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,1833
501294166,,SALES REP,12/16/2021,11/4/2021,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,21539
501442276,405,SALES REP,1/11/2023,10/17/2022,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,40526
600079162,,SALES REP,9/1/2017,1/1/1991,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,41622
501686597,7367,SALES REP,8/16/2024,7/16/2024,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,2108
501291607,,SALES REP,12/1/2021,10/26/2021,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,67021
501475952,,SALES REP,1/18/2023,1/3/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40855
501283911,607,SALES REP,12/14/2021,10/20/2021,EVENT,RECREATION,RECREATION FILM,TRUE,FALSE,42085
600250030,404,SALES REP,8/1/2016,4/6/2007,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,21798
501681376,,MYCOKE360,8/9/2024,7/11/2024,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,71058
600256690,437,MYCOKE360,9/12/2016,5/7/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21561
500481311,104,OTHER,12/6/2017,11/20/2017,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,40145
600254500,386,SALES REP,8/11/2016,5/20/2011,GOODS,GENERAL RETAILER,BOOKS & OFFICE,TRUE,FALSE,67871
501261167,1871,SALES REP,9/28/2021,9/9/2021,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,FALSE,71058
600255740,384,MYCOKE360,9/14/2016,9/11/2012,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,1201
501527471,,SALES REP,10/5/2023,6/10/2023,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,40546
501574112,,MYCOKE360,10/27/2023,10/18/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,40865
501475851,,MYCOKE360,1/25/2023,1/3/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1438
600250161,1778,SALES REP,8/4/2016,6/22/2007,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,FALSE,FALSE,21561
501373096,,MYCOKE LEGACY,6/6/2022,4/19/2022,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,40472
500850984,,SALES REP,2/13/2019,1/28/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21222
501658938,,SALES REP,6/14/2024,5/22/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2666
600058373,,SALES REP,3/7/2018,8/22/1996,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1226
500985853,,OTHER,8/28/2019,8/14/2019,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,1226
600060409,,CALL CENTER,4/20/2018,6/1/1984,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1473
501647744,,SALES REP,5/2/2024,4/24/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67152
501429941,647,MYCOKE LEGACY,9/28/2022,9/6/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67543
501687100,,SALES REP,7/26/2024,7/18/2024,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,40176
501630267,,MYCOKE LEGACY,5/20/2024,3/5/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67572
500576469,,SALES REP,5/3/2018,4/4/2018,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,20701
600055604,1925,SALES REP,3/1/2018,7/31/1997,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,1373
500587063,1881,SALES REP,4/25/2018,4/23/2018,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41035
600058218,2095,OTHER,2/27/2018,12/12/2013,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,66118
600057982,1925,OTHER,2/28/2018,4/20/2012,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,41099
500279050,,OTHER,3/14/2018,4/11/2016,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,66834
600055116,1570,SALES REP,2/26/2018,3/1/1985,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,TRUE,66710
600053337,,SALES REP,3/2/2018,7/26/2012,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67855
600057302,340,SALES REP,2/26/2018,7/8/2009,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,41039
501478418,5990,OTHER,4/24/2023,1/11/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,42232
501363761,,SALES REP,6/28/2022,3/22/2022,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,1815
500958754,,SALES REP,8/6/2019,6/21/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42304
500287721,,SALES REP,2/26/2018,7/4/2016,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,21237
501284585,,OTHER,3/10/2022,10/20/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40502
501518732,,SALES REP,5/15/2023,5/12/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,20724
501574175,2487,MYCOKE LEGACY,11/8/2023,10/19/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,42120
600567286,437,SALES REP,4/27/2017,5/7/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21048
501533980,,SALES REP,8/5/2023,6/28/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1037
500388776,8420,SALES REP,7/16/2018,4/20/2017,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,21776
501488746,,SALES REP,2/23/2023,2/13/2023,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,2790
500943692,5484,SALES REP,6/12/2019,5/29/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,2199
501341950,,SALES REP,2/24/2022,2/3/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,67364
500828564,,SALES REP,1/18/2019,12/7/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,41093
600570070,,OTHER,3/15/2017,3/26/2014,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,66012
500953178,1194,SALES REP,7/17/2019,6/10/2019,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,40941
501542515,,SALES REP,8/10/2023,7/21/2023,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,21797
500435428,2697,SALES REP,9/7/2017,8/29/2017,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,40941
501714214,,MYCOKE360,11/13/2024,9/26/2024,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1368
600584782,406,OTHER,4/17/2017,8/13/1993,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,FALSE,2156
600566328,384,MYCOKE360,3/20/2017,2/5/2013,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,67953
600572498,8442,SALES REP,2/27/2017,3/31/2003,EVENT,ACTIVITIES,GAME CENTER,FALSE,FALSE,67483
600556994,,SALES REP,7/15/2024,7/26/2010,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,FALSE,2719
600561778,,SALES REP,4/11/2017,8/22/2011,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,20639
500997243,4107,SALES REP,9/23/2019,9/12/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2453
500826888,,SALES REP,5/16/2019,12/5/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66109
600685929,399,SALES REP,3/6/2017,2/3/2015,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2702
501691783,,MYCOKE360,8/13/2024,7/30/2024,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,66621
600584836,,OTHER,3/8/2017,8/13/1993,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,42715
500732465,,SALES REP,8/24/2018,8/17/2018,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,21536
501667783,,SALES REP,6/26/2024,6/17/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,2350
501529355,6646,SALES REP,7/18/2023,6/16/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,20759
500933678,,SALES REP,5/7/2019,5/6/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2217
501345011,,SALES REP,3/15/2022,2/10/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1757
501490101,,SALES REP,2/24/2023,2/16/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21045
501706361,,SALES REP,9/11/2024,9/5/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1885
501600323,,SALES REP,2/5/2024,1/23/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67073
501229318,,SALES REP,6/29/2021,6/22/2021,WORKPLACE,GENERAL,MISC,TRUE,FALSE,2638
600080575,340,SALES REP,3/3/2016,1/18/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1340
600081009,,SALES REP,8/29/2016,7/28/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67952
600080627,437,SALES REP,3/3/2016,4/16/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,66604
600076599,,SALES REP,3/1/2016,3/19/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67647
501317645,,OTHER,1/25/2022,1/6/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1778
600082772,258,CALL CENTER,3/1/2016,1/15/2014,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,1203
501494044,,MYCOKE360,5/19/2023,2/28/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,40110
600076193,,SALES REP,5/19/2016,8/18/1999,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67647
501109093,,SALES REP,8/5/2020,7/23/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1366
501573900,,SALES REP,11/17/2023,10/18/2023,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,67654
600266481,4564,OTHER,8/8/2016,7/27/2000,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,FALSE,1609
501402684,7363,SALES REP,8/1/2022,6/29/2022,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,1082
500291592,,SALES REP,8/24/2016,6/17/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,1887
600249691,340,OTHER,8/1/2016,10/18/2006,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,67657
600256630,437,SALES REP,8/25/2016,4/24/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1082
600260223,,SALES REP,4/25/2017,6/22/2015,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,2659
501364435,5140,SALES REP,4/13/2022,3/25/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40508
501112680,,SALES REP,8/17/2020,8/5/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42021
501480291,,SALES REP,2/3/2023,1/17/2023,BULK TRADE,BULK TRADE,BULK TRADE,FALSE,FALSE,40523
501214328,4031,EDI,6/8/2021,5/14/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40452
501538664,,SALES REP,8/7/2023,7/13/2023,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,66619
501416003,,SALES REP,8/24/2022,8/4/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,1079
600686536,1871,OTHER,5/4/2017,12/20/2000,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,TRUE,21150
600083283,2378,SALES REP,12/1/2015,7/21/2000,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,67063
501507820,,OTHER,5/1/2023,4/12/2023,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,FALSE,1601
501724200,,SALES REP,10/21/2024,10/8/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2601
600584731,3204,SALES REP,5/10/2017,8/20/1994,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,FALSE,21710
501589106,3995,SALES REP,1/24/2024,12/13/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2563
501267423,8449,SALES REP,10/12/2021,9/30/2021,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,FALSE,FALSE,66933
500964452,,SALES REP,7/25/2019,7/8/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40579
501560767,,SALES REP,10/5/2023,9/7/2023,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,20664
500823085,2183,OTHER,1/16/2019,11/23/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,FALSE,67108
500826328,,SALES REP,1/7/2019,12/4/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,TRUE,40555
600580862,5510,SALES REP,5/8/2017,7/18/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67557
500264408,,SALES REP,5/2/2018,12/3/2015,BULK TRADE,BULK TRADE,BULK TRADE,TRUE,FALSE,66930
501625691,398,MYCOKE360,7/18/2024,2/20/2024,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,2297
600065793,104,SALES REP,6/19/2018,1/13/2014,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21057
501536935,5566,EDI,9/18/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2457
500440150,2032,SALES REP,5/29/2018,9/12/2017,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2210
501196457,2042,OTHER,9/29/2022,3/16/2021,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,66966
600062322,,SALES REP,6/13/2018,6/13/1997,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,1012
600075010,,SALES REP,9/27/2018,1/16/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1608
500264163,,SALES REP,5/9/2018,11/10/2015,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,FALSE,1074
501364681,,SALES REP,4/18/2022,3/25/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1850
501165570,,OTHER,2/17/2021,12/31/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67202
600065655,,OTHER,5/3/2018,8/18/2013,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,1030
600071672,,SALES REP,5/9/2018,10/28/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,TRUE,2119
501486466,,MYCOKE360,4/26/2023,2/7/2023,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,1062
600077293,2487,SALES REP,5/1/2018,5/1/1987,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2718
600071644,258,OTHER,5/31/2018,1/23/2014,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,66438
600064888,,OTHER,5/1/2018,5/31/2006,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21113
600071112,104,MYCOKE360,5/1/2018,1/13/2014,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2163
600063019,,SALES REP,5/2/2018,7/22/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21090
600062425,,OTHER,5/17/2018,1/9/2001,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2187
600062905,,SALES REP,5/18/2018,9/16/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41094
600061640,1274,SALES REP,5/2/2018,6/12/2012,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67228
500877856,5536,EDI,3/8/2019,3/1/2019,BULK TRADE,SUPERSTORE,ONLINE STORE,TRUE,FALSE,40829
501678754,1387,SALES REP,7/25/2024,7/3/2024,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,41054
501602960,,SALES REP,2/15/2024,2/1/2024,PUBLIC SECTOR,OUTDOOR ACTIVITIES,FAITH,TRUE,FALSE,42050
600061228,,SALES REP,5/22/2018,12/18/1998,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67103
600061268,,OTHER,5/7/2018,3/6/2001,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40619
501639472,1880,MYCOKE360,6/19/2024,4/4/2024,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2190
501216109,,SALES REP,6/14/2021,5/17/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41044
600256607,437,OTHER,8/29/2016,4/24/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1833
501474970,,SALES REP,6/28/2023,12/28/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,67740
600258929,,SALES REP,8/17/2016,9/15/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2641
501332554,,MYCOKE360,2/9/2022,1/26/2022,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,67565
501225376,,SALES REP,7/21/2021,6/8/2021,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,67026
501260447,,SALES REP,10/18/2021,9/7/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1453
501432437,2487,MYCOKE LEGACY,10/12/2022,9/14/2022,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,40036
501282089,,SALES REP,11/10/2021,10/14/2021,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,2447
600262177,,SALES REP,8/9/2016,2/22/1993,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2661
501580129,,SALES REP,11/22/2023,11/6/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,67732
501215606,351,MYCOKE360,5/28/2021,5/14/2021,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1775
501483570,8939,OTHER,2/3/2023,1/27/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1863
500431390,2487,MYCOKE LEGACY,8/31/2017,8/15/2017,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,41663
600254549,386,SALES REP,8/3/2016,6/1/2011,GOODS,GENERAL RETAILER,BOOKS & OFFICE,TRUE,FALSE,1521
500430232,,OTHER,11/7/2017,8/10/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,20657
501028611,8809,SALES REP,1/10/2020,12/9/2019,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,40145
600256514,,OTHER,8/5/2016,4/12/2013,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,42334
500940913,,SALES REP,6/26/2019,5/21/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67732
600079286,,SALES REP,8/28/2017,7/29/2003,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,67211
501522494,,SALES REP,8/7/2023,5/24/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,66606
501456023,2487,MYCOKE LEGACY,11/29/2022,11/2/2022,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2134
501536836,5566,EDI,8/7/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,71058
600254264,,SALES REP,8/18/2016,3/21/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,TRUE,21561
600257136,,OTHER,8/15/2016,9/18/2013,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,20604
500296681,,SALES REP,2/26/2018,8/22/2016,PUBLIC SECTOR,EDUCATION,HIGH SCHOOL,TRUE,FALSE,21094
600058656,1696,OTHER,3/2/2018,5/4/2005,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,FALSE,1970
501211877,,SALES REP,5/13/2021,5/4/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1098
500864406,,SALES REP,7/15/2019,2/11/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21222
501686948,,SALES REP,9/17/2024,7/17/2024,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2666
600058514,1894,SALES REP,3/5/2018,10/16/2007,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,1970
600059684,435,SALES REP,3/9/2018,10/8/2014,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21031
600058731,,OTHER,5/25/2018,3/27/2001,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,21903
500842748,7510,OTHER,5/14/2019,1/15/2019,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,66958
600056157,1725,SALES REP,4/4/2018,5/19/2003,EVENT,RECREATION,OTHER RECREATION,TRUE,TRUE,21017
501292888,,SALES REP,1/5/2022,11/1/2021,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,40176
501571051,,MYCOKE360,1/30/2024,10/11/2023,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,21913
600054214,978,CALL CENTER,3/1/2018,9/10/2014,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,FALSE,67437
501215671,4031,OTHER,6/30/2021,5/14/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40863
600057921,,SALES REP,3/21/2018,7/12/2011,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1503
501648097,,MYCOKE360,5/31/2024,4/25/2024,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,1245
500295946,2241,SALES REP,3/15/2018,8/3/2016,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,20724
